Washington,Arizona,Nevada,California,Oregon,Customer Lifetime Value,Response,Coverage,Education,Employed,Unemployed,Medical_Leave,Disabled,Retired,Female,Male,Income,Suburban,Rural,Urban,Married,Single,Divorced,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Corporate Auto,Personal Auto,Special Auto,Corporate L3,Personal L3,Corporate L2,Personal L1,Special L2,Corporate L1,Personal L2,Special L1,Special L3,Renew Offer Type,Agent,Call Center,Web,Branch,Total Claim Amount,Two Door,Four Door,SUV,Luxury SUV,Sports Car,Luxury Car,Vehicle Size,Activation_date
0,0,0,0,1,2452.98,No,1,2,1,0,0,0,0,0,1,79898,0,0,1,1,0,0,62,5,86,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Offer4,1,0,0,0,271.61,0,1,0,0,0,0,2,2011-02-14
0,0,0,1,0,6701.57,No,2,2,1,0,0,0,0,0,1,56398,1,0,0,1,0,0,85,4,18,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,1,0,0,0,408.0,0,1,0,0,0,0,1,2011-02-27
1,0,0,0,0,7556.24,No,2,1,1,0,0,0,0,0,1,35257,1,0,0,0,0,1,98,16,2,1,8,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,0,0,1,0,470.4,0,1,0,0,0,0,1,2011-02-12
0,1,0,0,0,8492.7,No,1,2,1,0,0,0,0,0,1,27804,1,0,0,1,0,0,109,19,54,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,784.8,0,0,1,0,0,0,2,2011-02-26
0,0,0,0,1,7713.49,No,1,2,1,0,0,0,0,0,1,45506,1,0,0,0,1,0,66,16,32,2,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,316.8,0,1,0,0,0,0,2,2011-02-20
1,0,0,0,0,24084.54,No,1,1,1,0,0,0,0,0,1,65196,1,0,0,1,0,0,67,0,54,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,0,0,1,396.08,0,1,0,0,0,0,2,2011-02-02
0,0,0,1,0,7290.07,No,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,102,11,70,1,3,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,1,0,0,0,489.6,0,0,1,0,0,0,2,2011-02-15
0,0,0,0,1,4772.94,Yes,2,1,0,0,0,0,1,0,1,20993,1,0,0,0,0,1,133,35,90,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,638.4,0,0,1,0,0,0,2,2011-02-18
0,1,0,0,0,6806.49,No,2,1,1,0,0,0,0,0,1,37839,1,0,0,1,0,0,86,35,77,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,465.63,1,0,0,0,0,0,2,2011-01-21
0,0,0,1,0,2469.78,No,1,2,1,0,0,0,0,1,0,92711,1,0,0,0,1,0,62,24,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,368.4,1,0,0,0,0,0,2,2011-01-15
0,0,0,1,0,3103.92,No,2,2,1,0,0,0,0,1,0,74665,0,0,1,1,0,0,78,10,90,2,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer2,0,1,0,0,236.9,0,1,0,0,0,0,2,2011-02-05
1,0,0,0,0,2981.88,No,2,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,83,26,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,1,0,582.68,1,0,0,0,0,0,2,2011-02-24
0,0,0,1,0,8902.74,No,1,2,1,0,0,0,0,0,1,46833,0,1,0,1,0,0,112,6,3,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,64.11,0,0,0,0,1,0,2,2011-01-05
0,0,0,0,1,5499.45,No,1,1,1,0,0,0,0,1,0,88768,1,0,0,1,0,0,68,17,77,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,326.4,1,0,0,0,0,0,1,2011-01-28
0,0,0,1,0,15023.6,No,1,1,1,0,0,0,0,0,1,28262,1,0,0,0,1,0,192,9,77,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,921.6,0,0,0,1,0,0,2,2011-01-12
0,0,1,0,0,2509.11,No,1,2,1,0,0,0,0,1,0,33555,0,1,0,1,0,0,63,17,11,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,101.9,0,1,0,0,0,0,2,2011-02-16
0,0,0,0,1,31221.75,No,3,2,1,0,0,0,0,0,1,42780,1,0,0,0,0,1,113,10,27,1,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,542.4,0,1,0,0,0,0,2,2011-01-03
0,0,0,0,1,3133.5,No,2,3,1,0,0,0,0,1,0,58850,0,1,0,0,1,0,78,20,26,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,143.75,0,1,0,0,0,0,2,2011-02-07
0,1,0,0,0,3837.45,No,2,2,1,0,0,0,0,0,1,21880,0,0,1,1,0,0,97,29,37,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Offer1,0,0,0,1,424.08,0,1,0,0,0,0,2,2011-01-13
0,0,0,0,1,11790.5,Yes,1,2,0,0,0,0,1,0,1,25251,1,0,0,0,0,1,66,13,43,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,316.8,0,1,0,0,0,0,2,2011-01-03
1,0,0,0,0,7838.07,No,1,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,69,9,12,0,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,2.7,0,1,0,0,0,0,2,2011-02-17
0,1,0,0,0,4305.81,No,1,1,1,0,0,0,0,0,1,24188,1,0,0,1,0,0,109,14,82,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,523.2,0,0,0,0,1,0,2,2011-01-21
0,0,1,0,0,5973.98,No,1,2,1,0,0,0,0,1,0,41611,0,1,0,1,0,0,74,14,8,0,8,0,0,1,0,0,0,0,1,0,0,0,0,Offer1,0,0,0,1,113.8,0,1,0,0,0,0,2,2011-01-26
0,0,0,0,1,5670.44,No,1,2,1,0,0,0,0,1,0,28406,0,0,1,1,0,0,72,16,35,1,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,1,0,0,192.88,0,1,0,0,0,0,2,2011-01-31
0,1,0,0,0,4731.75,No,3,2,1,0,0,0,0,0,1,69833,1,0,0,1,0,0,118,32,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,828.66,0,1,0,0,0,0,1,2011-01-02
0,1,0,0,0,8026.38,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74,15,91,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,0,1,0,532.8,0,1,0,0,0,0,1,2011-02-07
0,1,0,0,0,4022.96,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,117,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,975.11,0,0,1,0,0,0,2,2011-01-26
0,0,0,0,1,9618.31,No,1,1,1,0,0,0,0,1,0,80536,0,1,0,1,0,0,119,5,83,0,3,0,0,1,0,0,0,0,1,0,0,0,0,Offer1,0,0,0,1,53.8,0,0,0,0,1,0,2,2011-01-11
1,0,0,0,0,2274.78,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,63,2,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,606.64,0,1,0,0,0,0,1,2011-01-15
0,0,0,0,1,9552.93,No,2,2,1,0,0,0,0,1,0,97732,0,0,1,1,0,0,79,0,70,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,0,0,0,1,289.91,0,1,0,0,0,0,2,2011-02-08
0,1,0,0,0,10388.55,No,2,2,1,0,0,0,0,1,0,61222,0,0,1,0,1,0,89,20,55,0,2,0,0,1,0,0,0,0,0,0,0,0,1,Offer3,0,0,0,1,392.6,0,1,0,0,0,0,1,2011-01-11
0,0,0,0,1,2470.12,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,74,7,20,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,1,0,721.24,1,0,0,0,0,0,3,2011-01-09
0,1,0,0,0,5619.07,No,3,3,1,0,0,0,0,0,1,50335,0,0,1,1,0,0,140,9,54,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,456.52,0,0,1,0,0,0,2,2011-02-04
0,0,0,1,0,9047.12,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,127,30,11,0,6,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,1088.0,0,0,0,0,1,0,2,2011-01-21
1,0,0,0,0,6692.14,No,3,1,1,0,0,0,0,0,1,63221,1,0,0,1,0,0,168,28,49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer3,1,0,0,0,806.4,0,0,1,0,0,0,2,2011-02-16
0,0,0,0,1,3731.5,Yes,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,31,34,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,460.8,0,1,0,0,0,0,3,2011-02-24
0,0,1,0,0,3660.77,No,2,2,1,0,0,0,0,0,1,64495,0,0,1,1,0,0,92,34,30,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer4,0,0,1,0,251.99,0,1,0,0,0,0,2,2011-01-18
0,0,0,1,0,7928.83,No,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,72,7,75,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer1,0,1,0,0,345.6,0,1,0,0,0,0,2,2011-01-30
0,1,0,0,0,5011.75,No,1,2,1,0,0,0,0,1,0,28859,1,0,0,0,0,1,67,24,51,3,4,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,1,0,0,321.6,1,0,0,0,0,0,2,2011-01-09
0,1,0,0,0,7988.26,No,2,1,1,0,0,0,0,1,0,77330,0,1,0,1,0,0,99,0,21,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,1,0,99.26,0,1,0,0,0,0,2,2011-02-01
0,0,0,0,1,3885.46,Yes,3,2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,105,3,92,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,0,0,1,504.0,0,1,0,0,0,0,3,2011-02-28
1,0,0,0,0,2659.34,No,1,2,1,0,0,0,0,0,1,24495,1,0,0,0,1,0,70,29,65,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,0,0,0,1,336.0,0,1,0,0,0,0,1,2011-01-31
1,0,0,0,0,8564.77,Yes,1,1,1,0,0,0,0,0,1,95697,0,1,0,1,0,0,107,29,29,0,9,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,178.01,0,0,0,0,1,0,2,2011-02-17
0,1,0,0,0,4885.16,No,2,1,0,0,0,1,0,0,1,26372,1,0,0,1,0,0,126,11,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer4,1,0,0,0,604.8,0,0,1,0,0,0,2,2011-02-12
0,1,0,0,0,9753.31,No,2,2,0,0,1,0,0,1,0,17514,0,1,0,1,0,0,127,2,5,0,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,8.31,0,0,1,0,0,0,2,2011-02-24
0,0,0,1,0,2946.15,No,1,2,1,0,0,0,0,1,0,89270,0,0,1,0,1,0,74,17,90,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,316.6,0,1,0,0,0,0,2,2011-02-01
0,0,0,1,0,2581.11,No,1,1,1,0,0,0,0,0,1,29757,1,0,0,1,0,0,65,13,55,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,1,0,312.0,0,1,0,0,0,0,1,2011-02-06
0,0,0,0,1,3517.39,No,2,2,1,0,0,0,0,0,1,51814,0,1,0,0,1,0,92,28,89,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,56.3,0,1,0,0,0,0,2,2011-01-23
0,0,0,0,1,9743.35,No,2,2,1,0,0,0,0,1,0,24028,1,0,0,1,0,0,82,14,27,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,393.6,0,1,0,0,0,0,1,2011-01-21
0,1,0,0,0,3873.65,Yes,1,2,0,0,0,0,1,0,1,28142,1,0,0,1,0,0,105,18,50,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,701.71,0,0,0,0,1,0,2,2011-01-20
0,1,0,0,0,7649.28,No,1,2,1,0,0,0,0,1,0,52705,0,1,0,1,0,0,64,14,8,1,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,1,0,128.71,1,0,0,0,0,0,3,2011-01-06
0,0,0,1,0,2287.6,No,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,63,1,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,679.37,1,0,0,0,0,0,2,2011-02-22
1,0,0,0,0,4475.42,No,1,2,1,0,0,0,0,1,0,84903,0,0,1,1,0,0,111,7,63,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,497.13,0,0,1,0,0,0,2,2011-02-27
0,0,0,1,0,8714.92,Yes,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,118,14,64,0,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,566.4,0,0,1,0,0,0,2,2011-02-21
1,0,0,0,0,2248.45,Yes,1,2,0,0,0,0,1,1,0,24910,1,0,0,0,1,0,63,7,63,1,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,347.86,0,1,0,0,0,0,2,2011-01-29
0,0,0,1,0,7416.2,No,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,77,15,12,2,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,554.4,0,1,0,0,0,0,2,2011-02-22
0,0,0,0,1,7771.16,No,1,3,0,0,1,0,0,0,1,21876,1,0,0,1,0,0,68,12,28,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,465.41,0,1,0,0,0,0,1,2011-02-21
0,0,0,1,0,6968.34,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,69,33,61,1,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,496.8,0,1,0,0,0,0,1,2011-01-10
0,0,0,1,0,4250.28,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,61,17,1,1,7,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,1,0,0,0,292.8,0,1,0,0,0,0,1,2011-01-18
0,0,0,0,1,19776.57,No,2,1,1,0,0,0,0,1,0,70699,0,0,1,0,0,1,82,1,57,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,256.81,0,1,0,0,0,0,2,2011-01-16
0,0,0,1,0,21343.47,No,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,74,11,85,1,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,355.2,0,1,0,0,0,0,2,2011-01-06
0,0,0,1,0,2413.14,No,1,2,0,0,1,0,0,0,1,27501,1,0,0,1,0,0,63,20,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,0,0,0,1,542.32,0,1,0,0,0,0,2,2011-01-27
0,0,0,0,1,15363.85,No,3,4,0,0,0,1,0,1,0,15897,0,0,1,0,0,1,101,30,99,0,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,303.15,0,1,0,0,0,0,2,2011-01-15
0,0,1,0,0,8456.96,No,1,2,1,0,0,0,0,1,0,25141,0,1,0,0,0,1,73,12,4,1,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,1,0,0,0,25.44,0,1,0,0,0,0,2,2011-01-09
0,0,1,0,0,2189.64,No,1,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,61,5,46,3,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,1,0,0,0,292.8,0,1,0,0,0,0,1,2011-01-28
0,0,0,1,0,5780.18,Yes,1,1,1,0,0,0,0,0,1,51066,1,0,0,0,1,0,74,23,0,0,8,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,787.99,0,1,0,0,0,0,2,2011-02-26
0,0,0,1,0,4639.98,No,1,2,1,0,0,0,0,1,0,28358,0,1,0,1,0,0,117,24,37,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,84.02,0,0,0,0,1,0,2,2011-01-04
1,0,0,0,0,4465.34,No,1,2,1,0,0,0,0,1,0,61846,0,1,0,1,0,0,112,1,48,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,1,0,0,0,215.82,0,0,1,0,0,0,2,2011-02-01
0,1,0,0,0,5968.12,No,1,2,1,0,0,0,0,1,0,90972,0,0,1,1,0,0,74,3,47,0,8,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,1,0,0,232.93,1,0,0,0,0,0,2,2011-01-27
1,0,0,0,0,5097.76,No,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74,3,95,0,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,532.8,1,0,0,0,0,0,2,2011-02-14
0,0,0,1,0,4076.63,No,1,2,1,0,0,0,0,1,0,29549,1,0,0,0,0,1,104,17,51,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,1,0,0,710.43,0,0,0,0,1,0,1,2011-01-23
0,0,0,1,0,12252.6,No,3,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,115,12,17,1,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,552.0,0,1,0,0,0,0,2,2011-02-18
0,0,1,0,0,16936.27,No,2,2,1,0,0,0,0,1,0,39411,1,0,0,1,0,0,217,4,29,2,4,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,1122.66,0,0,0,0,0,1,2,2011-01-24
0,0,0,0,1,4892.44,No,1,1,1,0,0,0,0,0,1,21709,1,0,0,1,0,0,62,28,17,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer2,0,0,0,1,408.37,0,1,0,0,0,0,3,2011-02-18
0,0,1,0,0,9942.3,No,2,2,1,0,0,0,0,0,1,67890,1,0,0,0,1,0,85,23,57,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,1,0,0,0,408.0,0,1,0,0,0,0,1,2011-01-19
0,0,0,1,0,3735.84,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,110,3,16,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,792.0,0,0,1,0,0,0,2,2011-01-04
0,0,0,1,0,13117.52,No,1,1,1,0,0,0,0,1,0,84311,1,0,0,0,1,0,111,11,98,4,2,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,1,0,0,532.8,0,0,1,0,0,0,1,2011-02-07
0,0,0,1,0,4574.52,No,1,2,1,0,0,0,0,1,0,99316,1,0,0,0,1,0,114,26,53,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,0,1,754.36,0,0,1,0,0,0,2,2011-01-30
0,1,0,0,0,5470.06,Yes,2,2,1,0,0,0,0,1,0,54507,1,0,0,1,0,0,138,20,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,1,0,0,0,702.99,0,0,1,0,0,0,2,2011-02-17
0,0,0,1,0,2978.85,No,2,2,1,0,0,0,0,1,0,64586,0,0,1,0,1,0,76,3,17,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,0,1,206.84,0,1,0,0,0,0,2,2011-01-13
0,0,0,0,1,6410.97,No,2,2,1,0,0,0,0,0,1,61709,0,0,1,1,0,0,82,5,41,2,7,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,0,1,275.4,0,1,0,0,0,0,2,2011-02-08
0,0,0,1,0,4479.02,No,1,3,1,0,0,0,0,0,1,94656,0,0,1,1,0,0,111,12,79,1,1,0,0,1,0,0,0,0,1,0,0,0,0,Offer4,0,0,1,0,459.74,0,0,1,0,0,0,2,2011-01-29
0,0,0,1,0,2383.73,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,69,5,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,Offer4,0,0,0,1,496.8,1,0,0,0,0,0,1,2011-02-05
0,0,0,1,0,2764.49,No,1,2,1,0,0,0,0,0,1,61085,1,0,0,1,0,0,70,27,34,1,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,0,0,0,1,336.0,1,0,0,0,0,0,2,2011-01-20
0,0,0,0,1,7920.11,No,1,2,1,0,0,0,0,1,0,89284,1,0,0,1,0,0,67,7,31,3,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer4,1,0,0,0,321.6,1,0,0,0,0,0,1,2011-01-27
0,1,0,0,0,6889.1,No,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,63,6,12,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,0,0,1,302.4,0,1,0,0,0,0,1,2011-01-09
1,0,0,0,0,3274.19,No,2,2,1,0,0,0,0,1,0,31686,1,0,0,1,0,0,81,11,33,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,430.99,0,1,0,0,0,0,1,2011-01-11
0,0,0,0,1,9951.71,No,3,1,1,0,0,0,0,0,1,56855,1,0,0,0,1,0,255,12,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,0,0,1,0,1836.0,0,0,0,1,0,0,2,2011-02-17
0,0,0,0,1,2521.56,No,1,2,1,0,0,0,0,0,1,53703,0,1,0,0,1,0,67,3,45,2,1,0,0,1,0,0,0,0,0,0,0,0,1,Offer1,0,0,0,1,67.63,0,1,0,0,0,0,2,2011-02-16
1,0,0,0,0,23706.11,No,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,12,35,1,2,0,1,0,0,0,0,1,0,0,0,0,0,Offer3,0,0,0,1,844.48,1,0,0,0,0,0,2,2011-02-10
0,0,0,1,0,6047.03,Yes,2,2,1,0,0,0,0,0,1,20396,1,0,0,1,0,0,76,15,60,1,4,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,0,0,1,364.8,0,1,0,0,0,0,2,2011-02-19
0,0,0,1,0,11140.3,No,3,3,0,0,0,1,0,1,0,27679,1,0,0,0,1,0,150,30,28,0,3,0,1,0,0,0,0,1,0,0,0,0,0,Offer1,0,1,0,0,722.49,0,0,1,0,0,0,2,2011-01-21
0,0,1,0,0,4334.06,Yes,2,2,0,0,0,0,1,1,0,23904,1,0,0,0,1,0,123,1,67,3,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,1,0,0,0,590.4,0,0,1,0,0,0,2,2011-02-27
0,1,0,0,0,2799.75,No,1,1,1,0,0,0,0,1,0,65351,1,0,0,1,0,0,69,4,54,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Offer2,0,1,0,0,481.03,0,1,0,0,0,0,2,2011-02-04
0,0,0,1,0,7923.14,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,113,20,1,0,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,1124.43,0,0,1,0,0,0,2,2011-01-18
0,0,0,1,0,3688.11,No,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,63,0,54,3,7,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,0,1,0,0,669.68,0,1,0,0,0,0,2,2011-02-03
0,0,0,1,0,12067.46,No,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,116,14,35,0,2,0,1,0,0,0,0,0,0,0,1,0,0,Offer1,1,0,0,0,1284.09,0,0,1,0,0,0,2,2011-01-02
0,0,0,1,0,2924.98,No,1,2,1,0,0,0,0,1,0,64459,0,0,1,1,0,0,72,16,64,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,0,1,240.26,0,1,0,0,0,0,2,2011-01-09
0,0,0,1,0,15014.09,No,3,2,1,0,0,0,0,0,1,32961,1,0,0,1,0,0,190,13,53,0,3,1,0,0,0,0,1,0,0,0,0,0,0,Offer1,0,0,0,1,912.0,0,0,1,0,0,0,1,2011-01-19
0,0,0,0,1,9277.23,No,1,1,1,0,0,0,0,1,0,71416,1,0,0,0,0,1,116,10,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,1,0,0,0,556.8,0,0,1,0,0,0,2,2011-01-11
1,0,0,0,0,6274.12,No,2,2,1,0,0,0,0,1,0,68964,0,1,0,1,0,0,78,15,6,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer3,0,0,1,0,115.09,0,1,0,0,0,0,2,2011-01-31
0,0,0,1,0,3886.65,No,2,1,1,0,0,0,0,0,1,78108,1,0,0,0,1,0,98,12,34,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Offer2,1,0,0,0,470.4,1,0,0,0,0,0,1,2011-01-11
0,0,0,1,0,4386.28,Yes,1,2,0,0,0,0,1,0,1,10621,1,0,0,0,1,0,67,28,22,0,5,0,0,1,0,0,0,0,0,0,0,0,1,Offer1,1,0,0,0,321.6,0,1,0,0,0,0,2,2011-02-11
1,0,0,0,0,11365.27,No,2,2,1,0,0,0,0,0,1,84910,0,0,1,1,0,0,95,4,69,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Offer2,0,0,1,0,383.17,1,0,0,0,0,0,1,2011-01-22
0,0,0,1,0,5610.96,No,1,1,1,0,0,0,0,1,0,77493,0,0,1,0,1,0,70,2,35,0,3,0,0,1,0,0,0,0,0,0,0,0,1,Offer1,1,0,0,0,307.96,0,1,0,0,0,0,2,2011-02-24
0,1,0,0,0,2912.89,No,1,2,1,0,0,0,0,0,1,81097,1,0,0,0,0,1,74,7,67,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer4,1,0,0,0,355.2,0,1,0,0,0,0,1,2011-02-28
0,0,0,0,1,6915.73,No,2,2,1,0,0,0,0,1,0,96610,1,0,0,1,0,0,85,6,23,0,3,1,0,0,0,0,0,0,0,1,0,0,0,Offer4,0,1,0,0,520.36,0,1,0,0,0,0,3,2011-01-25
0,0,0,0,1,6262.66,No,3,2,1,0,0,0,0,0,1,30110,0,0,1,1,0,0,159,20,71,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Offer4,1,0,0,0,466.44,0,0,0,0,1,0,1,2011-02-26
0,0,0,0,1,6503.4,Yes,2,1,0,0,0,1,0,1,0,22081,1,0,0,1,0,0,84,1,9,0,6,0,0,1,0,0,0,0,0,0,0,0,1,Offer1,1,0,0,0,451.67,1,0,0,0,0,0,1,2011-02-19
1,0,0,0,0,8007.4,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,112,12,93,0,3,0,1,0,0,1,0,0,0,0,0,0,0,Offer1,0,0,1,0,537.6,0,0,0,0,1,0,2,2011-01-02
0,0,0,1,0,2929.92,No,1,2,1,0,0,0,0,0,1,98473,1,0,0,1,0,0,72,19,69,0,1,0,1,0,0,0,0,1,0,0,0,0,0,Offer2,0,0,0,1,345.6,0,1,0,0,0,0,2,2011-01-02
0,0,0,0,1,5969.55,No,1,2,1,0,0,0,0,1,0,97431,1,0,0,1,0,0,74,1,72,0,3,0,1,0,0,0,0,0,0,0,1,0,0,Offer3,0,0,0,1,355.2,0,1,0,0,0,0,2,2011-01-26
